network_id,fecha,hora,billed,provider,segments,segment_number,is_unicode,failed,excluded,reason,total_characters,message_type,alias_provider,cuenta
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,152,flash,ROBOCOM_SMS,33
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,152,sms,ROBOCOM_SMS,1
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,153,flash,ROBOCOM_SMS,2
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,153,sms,ROBOCOM_SMS,7
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,154,flash,ROBOCOM_SMS,6
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,154,sms,ROBOCOM_SMS,3
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,155,flash,ROBOCOM_SMS,8
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,155,sms,ROBOCOM_SMS,5
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,156,flash,ROBOCOM_SMS,7
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,156,sms,ROBOCOM_SMS,3
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,157,flash,ROBOCOM_SMS,6
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,157,sms,ROBOCOM_SMS,2
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,158,flash,ROBOCOM_SMS,1
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,158,sms,ROBOCOM_SMS,4
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,159,flash,ROBOCOM_SMS,2
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,159,sms,ROBOCOM_SMS,24
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RSUBMITFAIL,160,sms,ROBOCOM_SMS,381
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,120,flash,ROBOCOM_SMS,18
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,144,sms,ROBOCOM_SMS,2
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,145,sms,ROBOCOM_SMS,11
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,146,flash,ROBOCOM_SMS,1
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,146,sms,ROBOCOM_SMS,16
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,147,flash,ROBOCOM_SMS,1
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,147,sms,ROBOCOM_SMS,4
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,148,flash,ROBOCOM_SMS,4
,2026-07-27,10,false,ROBOCOM-MOVISTAR,1,0,false,true,false,ESME_RTHROTTLED,149,flash,ROBOCOM_SMS,3
